"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Dow Jones",0.373134328358209,0.605633802816901,0.862068965517241,0.238095238095238
"3","Nasdaq",0.426858513189448,0.625978090766823,0.872549019607843,0.282539682539683
"4","SP500",0.397058823529412,0.615023474178404,0.870967741935484,0.257142857142857
"5","USSMALLCAP2000",0.408759124087591,0.619718309859155,0.875,0.266666666666667
"6","NYSE Composite",0.341085271317829,0.60093896713615,0.916666666666667,0.20952380952381
