"","name_stocks","accuracy","sensitivity","specificity","precision","recall","f1"
"1","",0,0,0,0,0,0
"2","HSCE",0.306532663316583,0.0915492957746479,0.842105263157895,0.590909090909091,0.0915492957746479,0.158536585365854
"3","Shangai",0.371189279731993,0.168544600938967,0.876023391812866,0.772043010752688,0.168544600938967,0.276685934489403
"4","SZSE Component",0.336013400335008,0.105164319248826,0.911111111111111,0.746666666666667,0.105164319248826,0.184362139917695
"5","CSI 1000",0.311557788944724,0.0845070422535211,0.87719298245614,0.631578947368421,0.0845070422535211,0.149068322981366
"6","S&PCITIC300",0.351088777219431,0.133333333333333,0.893567251461988,0.757333333333333,0.133333333333333,0.226746506986028
