"";"name_stocks";"accuracy";"sensitivity";"specificity";"precision";"recall";"f1"
"2";"Ibovespa";0,710758377425044;0,413978494623656;0,855643044619423;0,583333333333333;0,413978494623656;0,484276729559748
"3";"Ibrx100";0,720282186948854;0,355913978494624;0,898162729658793;0,630476190476191;0,355913978494624;0,454982817869416
"4";"Ibrx50";0,711816578483245;0,359139784946237;0,883989501312336;0,601801801801802;0,359139784946237;0,44983164983165
"5";"Ibra";0,755555555555556;0,425806451612903;0,916535433070866;0,713513513513513;0,425806451612903;0,533333333333333
"6";"IGC";0,704056437389771;0,347311827956989;0,878215223097113;0,581981981981982;0,347311827956989;0,435016835016835
"7";"ITAG";0,687125220458554;0,337634408602151;0,857742782152231;0,536752136752137;0,337634408602151;0,414521452145215
"8";"IGCT";0,692768959435626;0,346236559139785;0,861942257217848;0,55042735042735;0,346236559139785;0,425082508250825
"9";"IFNC";0,589770723104056;0,140860215053763;0,808923884514436;0,264646464646465;0,140860215053763;0,183859649122807
"10";"IEEX";0,622574955908289;0,150537634408602;0,853018372703412;0,333333333333333;0,150537634408602;0,207407407407407
