"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Ibovespa",0.400995024875622,0.575308641975309,0.610606060606061,0.298518518518519
"3","Ibrx100",0.378666666666667,0.589065255731922,0.676190476190476,0.262962962962963
"4","Ibrx50",0.386351706036745,0.587654320987654,0.663063063063063,0.272592592592593
"5","Ibra",0.391601049868766,0.591181657848325,0.672072072072072,0.276296296296296
"6","IGC",0.369553805774278,0.57636684303351,0.634234234234234,0.260740740740741
