"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Dow Jones",0.312690355329949,0.364319248826291,0.751219512195122,0.197435897435897
"3","Nasdaq",0.339007092198582,0.416588419405321,0.995833333333333,0.204273504273504
"4","SP500",0.270833333333333,0.342723004694836,0.722222222222222,0.166666666666667
"5","USSMALLCAP2000",0.214857142857143,0.354929577464789,0.989473684210526,0.120512820512821
"6","NYSE Composite",0.206921675774135,0.318622848200313,0.701234567901235,0.121367521367521
