"";"name_stocks";"accuracy";"sensitivity";"specificity";"precision";"recall";"f1"
"2";"Indice inflação";0,603442879499217;0,0803418803418803;0,905679012345679;0,329824561403509;0,0803418803418803;0,129209621993127
"3";"Nasdaq";0,731768388106416;0,268376068376068;0,999506172839506;0,996825396825397;0,268376068376068;0,422895622895623
"4";"SP500";0,76056338028169;0,371794871794872;0,985185185185185;0,935483870967742;0,371794871794872;0,532110091743119
"5";"Dow Jones";0,751173708920188;0,346153846153846;0,985185185185185;0,931034482758621;0,346153846153846;0,504672897196262
