"";"name_stocks";"accuracy";"sensitivity";"specificity";"precision";"recall";"f1"
"2";"CNY/DOL";0,464788732394366;0,0420168067226891;1;1;0,0420168067226891;0,0806451612903226
"3";"CPI_BY_MONTHY";0,460406885758998;0,0380952380952381;0,995035460992908;0,906666666666667;0,0380952380952381;0,0731182795698925
"4";"HSCE";0,423161189358372;0,0929971988795518;0,84113475177305;0,425641025641026;0,0929971988795518;0,15264367816092
