"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Dow Jones",0.283783783783784,0.502347417840376,0.617647058823529,0.184210526315789
"3","Nasdaq",0.313725490196078,0.507042253521127,0.615384615384615,0.210526315789474
"4","SP500",0.314912280701754,0.511111111111111,0.629824561403509,0.209941520467836
"5","USSMALLCAP2000",0.382905982905983,0.548043818466354,0.711111111111111,0.261988304093567
"6","NYSE Composite",0.294835680751174,0.529890453834116,0.747619047619048,0.183625730994152
