"","name_stocks","accuracy","sensitivity","specificity","precision","recall","f1"
"1","",0,0,0,0,0,0
"2","HSCE",0.442211055276382,0.106194690265487,0.883720930232558,0.545454545454545,0.106194690265487,0.177777777777778
"3","Shangai",0.455946398659967,0.15811209439528,0.847286821705426,0.576344086021505,0.15811209439528,0.248148148148148
"4","SZSE Component",0.460971524288107,0.113864306784661,0.917054263565892,0.643333333333333,0.113864306784661,0.193483709273183
"5","CSI 1000",0.407035175879397,0.0619469026548673,0.86046511627907,0.368421052631579,0.0619469026548673,0.106060606060606
"6","S&PCITIC300",0.46465661641541,0.139233038348083,0.892248062015504,0.629333333333333,0.139233038348083,0.228019323671498
