"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Dow Jones",0.347826086956522,0.507042253521127,0.96551724137931,0.212121212121212
"3","Nasdaq",0.398383838383838,0.5339593114241,0.995959595959596,0.248989898989899
"4","SP500",0.368098159509202,0.516431924882629,0.967741935483871,0.227272727272727
"5","USSMALLCAP2000",0.378048780487805,0.52112676056338,0.96875,0.234848484848485
"6","NYSE Composite",0.307692307692308,0.492957746478873,1,0.181818181818182
