"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Dow Jones",0.215085158150852,0.495148669796557,0.433333333333333,0.143042071197411
"3","Nasdaq",0.176525821596244,0.451017214397496,0.321367521367521,0.12168284789644
"4","SP500",0.236406619385343,0.49452269170579,0.43859649122807,0.161812297734628
"5","USSMALLCAP2000",0.226206896551724,0.473239436619718,0.39047619047619,0.159223300970874
"6","NYSE Composite",0.19236641221374,0.503286384976526,0.45,0.122330097087379
