"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Ibrx100",0.021978021978022,0.529100529100529,1,0.0111111111111111
"3","Ibrx50",0.0434782608695652,0.534391534391534,1,0.0222222222222222
"4","Ibra",0.021978021978022,0.529100529100529,1,0.0111111111111111
"5","IGC",0.141496598639456,0.554850088183422,0.866666666666667,0.077037037037037
