"";"name_stocks";"accuracy";"sensitivity";"specificity";"precision";"recall";"f1"
"2";"HSCE";0,506197654941374;0,046031746031746;0,84231884057971;0,175757575757576;0,046031746031746;0,0729559748427673
"3";"Shangai";0,511892797319933;0,106349206349206;0,808115942028986;0,288172043010753;0,106349206349206;0,15536231884058
"4";"SZSE Component";0,537018425460637;0,0706349206349206;0,87768115942029;0,296666666666667;0,0706349206349206;0,114102564102564
"5";"CSI 1000";0,522613065326633;0,0476190476190476;0,869565217391304;0,210526315789474;0,0476190476190476;0,0776699029126214
"6";"S&PCITIC300";0,521943048576214;0,0825396825396825;0,842898550724638;0,277333333333333;0,0825396825396825;0,127217125382263
