"","name_stocks","accuracy","sensitivity","specificity","precision","recall","f1"
"1","",0,0,0,0,0,0
"2","Indice inflação",0.752425665101721,0.337777777777778,0.82040072859745,0.235658914728682,0.337777777777778,0.277625570776256
"3","Nasdaq",0.827230046948357,0.253333333333333,0.921311475409836,0.345454545454545,0.253333333333333,0.292307692307692
"4","SP500",0.784037558685446,0.366666666666667,0.852459016393443,0.289473684210526,0.366666666666667,0.323529411764706
"5","Dow Jones",0.782785602503912,0.295555555555556,0.862659380692168,0.26078431372549,0.295555555555556,0.277083333333333
