"","name_stocks","accuracy","sensitivity","specificity","precision","recall","f1"
"1","",0,0,0,0,0,0
"2","HSCE",0.330988274706868,0.0981220657276995,0.911111111111111,0.733333333333333,0.0981220657276995,0.173084886128364
"3","Shangai",0.415075376884422,0.223943661971831,0.891228070175439,0.836842105263158,0.223943661971831,0.353333333333333
"4","SZSE Component",0.32964824120603,0.0830985915492958,0.943859649122807,0.786666666666667,0.0830985915492958,0.15031847133758
"5","CSI 1000",0.305862646566164,0.0276995305164319,0.998830409356725,0.983333333333333,0.0276995305164319,0.0538812785388128
"6","S&PCITIC300",0.379229480737018,0.160093896713615,0.925146198830409,0.841975308641975,0.160093896713615,0.269033530571992
