"","name_stocks","f1","accuracy","precision","recall"
"1","",0,0,0,0
"2","Ibovespa",0.214285714285714,0.534391534391534,0.545454545454545,0.133333333333333
"3","Ibrx100",0.240498442367601,0.570017636684303,0.756862745098039,0.142962962962963
"4","Ibrx50",0.226415094339623,0.566137566137566,0.75,0.133333333333333
"5","Ibra",0.27030303030303,0.575308641975309,0.743333333333333,0.165185185185185
"6","IGC",0.254434250764526,0.570017636684303,0.729824561403509,0.154074074074074
